filename,index,quality,bpp_dct,bpp_jpeg,jpeg_quality_used,compression_ratio,sigma_adaptive,psnr_dct,ssim_dct,lpips_dct,kurt_dct,sigma_r_dct,tail_frac_dct,psnr_dncnn_pq,ssim_dncnn_pq,lpips_dncnn_pq,kurt_dncnn_pq,kurt_exc_dncnn_pq,sigma_r_dncnn_pq,skew_dncnn_pq,tail_frac_dncnn_pq,gain_psnr_dncnn_pq,psnr_dncnn_gl,ssim_dncnn_gl,lpips_dncnn_gl,kurt_dncnn_gl,kurt_exc_dncnn_gl,sigma_r_dncnn_gl,skew_dncnn_gl,tail_frac_dncnn_gl,gain_psnr_dncnn_gl,psnr_ffdnet_pq,ssim_ffdnet_pq,lpips_ffdnet_pq,kurt_ffdnet_pq,kurt_exc_ffdnet_pq,sigma_r_ffdnet_pq,skew_ffdnet_pq,tail_frac_ffdnet_pq,gain_psnr_ffdnet_pq,psnr_ffdnet_gl,ssim_ffdnet_gl,lpips_ffdnet_gl,kurt_ffdnet_gl,kurt_exc_ffdnet_gl,sigma_r_ffdnet_gl,skew_ffdnet_gl,tail_frac_ffdnet_gl,gain_psnr_ffdnet_gl,psnr_arcnn_pq,ssim_arcnn_pq,lpips_arcnn_pq,kurt_arcnn_pq,kurt_exc_arcnn_pq,sigma_r_arcnn_pq,skew_arcnn_pq,tail_frac_arcnn_pq,gain_psnr_arcnn_pq,psnr_arcnn_gl,ssim_arcnn_gl,lpips_arcnn_gl,kurt_arcnn_gl,kurt_exc_arcnn_gl,sigma_r_arcnn_gl,skew_arcnn_gl,tail_frac_arcnn_gl,gain_psnr_arcnn_gl
0798.png,39,10,0.4232,0.4326,6,56.7043,0.051787,23.5107,0.761396,,5.159101781807234,13.205629674687362,0.012603759765625,24.0665,0.779314,,5.601808867566799,2.601808867566799,11.854520107141205,-0.0364077996309259,0.0136871337890625,0.5558,23.9629,0.776267,,5.469284489114282,2.4692844891142824,12.104566317727146,-0.019116140146680352,0.012969970703125,0.4522,21.1618,0.674743,,5.289733077068284,2.289733077068284,17.127520296859625,-0.029860863214233764,0.0189361572265625,-2.3489,23.5889,0.759395,,5.1572869791442395,2.1572869791442395,13.070349993667607,-0.12740249139456314,0.0127410888671875,0.0782,24.0048,0.775517,,5.573930742468887,2.573930742468887,12.03479958285177,-0.010988077735010874,0.013519287109375,0.4941,23.793,0.771225,,5.271465861618233,2.271465861618233,12.51603422648616,-0.017944188123533194,0.0125579833984375,0.2823
0798.png,39,25,0.8334,0.8392,19,28.7975,0.035529,26.3508,0.857271,,5.747084512816173,9.05994134600713,0.0129547119140625,27.0006,0.872697,,6.499721369509976,3.4997213695099756,7.838094053686022,-0.04860701449413469,0.0150299072265625,0.6498,26.8074,0.866674,,6.14319556233841,3.14319556233841,8.23858994327523,-0.01966189379492813,0.01416015625,0.4566,24.1144,0.8108,,5.126136412300645,2.126136412300645,12.29764663411983,-0.38960610942614127,0.018585205078125,-2.2364,25.7862,0.842262,,5.310847045981958,2.3108470459819577,10.183286530858403,-0.10926007522041632,0.0133056640625,-0.5646,26.7491,0.866413,,5.942923678475183,2.942923678475183,8.348822126186764,-0.021923257804075957,0.01385498046875,0.3983,26.7051,0.865165,,5.958371292101092,2.9583712921010923,8.419219566861267,-0.021920207974229246,0.013885498046875,0.3543
0798.png,39,50,1.2801,1.2866,41,18.7489,0.026329,28.3211,0.903467,,5.579284133556887,6.713999851678704,0.0139617919921875,28.3181,0.903411,,5.574758633571893,2.574758633571893,6.718593721876335,0.014351014230921477,0.0139007568359375,-0.003,28.6646,0.908593,,5.867847054277535,2.8678470542775347,6.204231399136272,-0.013524156124200772,0.01519775390625,0.3435,27.0709,0.897593,,4.250552142488869,1.2505521424888686,8.790825781625802,-0.0393878038233998,0.00921630859375,-1.2502,26.8835,0.876984,,5.502662984968224,2.5026629849682243,9.157703947271752,-0.1050944057605897,0.0143280029296875,-1.4376,28.6283,0.908922,,5.731750655429478,2.7317506554294777,6.232222469474887,-0.0231778585122575,0.0145416259765625,0.3072,28.6443,0.908754,,5.827404590445861,2.8274045904458607,6.231751055264853,-0.04452786237564186,0.0146484375,0.3232
0798.png,39,75,1.8872,1.874,70,12.717,0.018876,30.1248,0.929728,,5.299184883885007,4.813382420147341,0.01300048828125,30.5166,0.935092,,5.624279475294273,2.624279475294273,4.225436967108877,-0.0329374755883399,0.0143585205078125,0.3918,30.3016,0.931763,,5.3175291182076725,2.3175291182076725,4.5956597243371204,-0.04474408685064468,0.0134429931640625,0.1768,25.5917,0.908469,,5.641435331450732,2.641435331450732,6.984661295891397,-0.08563080476262526,0.051788330078125,-4.5331,27.5542,0.891085,,5.6673890773702285,2.6673890773702285,8.626612352999143,-0.0679113874560742,0.0143890380859375,-2.5706,30.2321,0.931341,,5.136577715089379,2.1365777150893788,4.678385185291483,-0.0375626193988944,0.0125274658203125,0.1073,30.3358,0.932366,,5.6725835315319,2.6725835315318998,4.558613281982795,-0.07981685558531518,0.0142669677734375,0.211
0798.png,39,90,3.048,3.0076,88,7.8739,0.010548,32.9332,0.95918,,4.378718076851902,2.6896474738254046,0.009552001953125,32.9331,0.95918,,4.378378500074294,1.3783785000742936,2.689712599488714,-0.005424504332750219,0.0095367431640625,-0.0001,32.7757,0.958403,,4.689086722350615,1.6890867223506154,2.9391464427344185,-0.10766632990499657,0.0106353759765625,-0.1575,28.0232,0.927371,,3.7300999256442573,0.7300999256442573,8.286183765023095,0.22488033626825485,0.0074005126953125,-4.91,28.2716,0.908071,,5.810113236090755,2.8101132360907553,8.373789202327123,-0.08006497396034826,0.0146636962890625,-4.6616,32.8524,0.958998,,4.700166558435974,1.7001665584359742,2.82591022416783,0.04441484829547453,0.0097503662109375,-0.0808,32.6585,0.958017,,6.100104105585508,3.1001041055855083,3.1352772357392857,-0.09385390421709229,0.013916015625,-0.2747
0270.png,40,10,0.4164,0.3993,6,57.6394,0.060774,23.3363,0.680374,,4.240808111149041,15.497405614361103,0.008697509765625,23.7097,0.683572,,4.255700419383572,1.2557004193835724,14.725722480970623,0.08767816139396531,0.0090484619140625,0.3734,23.6429,0.685973,,4.264593732809511,1.2645937328095114,14.81142636619039,0.09177221657299965,0.008636474609375,0.3066,21.5714,0.577769,,4.584024779350993,1.584024779350993,18.099013512094743,0.20742302144415806,0.01654052734375,-1.7649,23.4287,0.666229,,4.165402508681808,1.165402508681808,15.192625236125126,-0.032156025211071616,0.0087890625,0.0924,23.7003,0.679516,,4.331698000730605,1.3316980007306052,14.756782397654266,0.0802399065505303,0.0096588134765625,0.364,23.5662,0.6864,,4.259280626804597,1.259280626804597,15.003823531943247,0.059231879153684816,0.0089569091796875,0.2299
0270.png,40,25,0.901,0.894,20,26.6361,0.047087,25.6138,0.792461,,4.191811185725951,12.007190565618512,0.0087127685546875,26.0194,0.797285,,4.229471733466594,1.2294717334665943,11.332346713423862,0.041634338505449266,0.008544921875,0.4056,25.9311,0.795452,,4.270806074035493,1.2708060740354927,11.512523565404502,0.07666656934998727,0.0091705322265625,0.3173,23.391,0.708564,,3.8746689138522026,0.8746689138522026,14.642964166093307,0.018349488450086965,0.0111541748046875,-2.2228,25.2188,0.756062,,4.176361324167794,1.176361324167794,12.644826449406487,-0.03579227278319204,0.00921630859375,-0.395,25.9362,0.797273,,4.28364331874933,1.2836433187493297,11.531044994586221,0.04528965003660878,0.009002685546875,0.3224,25.9183,0.79768,,4.265615906935606,1.265615906935606,11.545953720742467,0.04670932757868839,0.009124755859375,0.3045
0270.png,40,50,1.4713,1.4661,43,16.312,0.038281,27.2854,0.853889,,4.149865665248934,9.76159369834572,0.0080108642578125,27.2825,0.853838,,4.146252789956378,1.1462527899563781,9.765575274102941,0.007378505893362335,0.0080413818359375,-0.0029,27.6768,0.859334,,4.123612051339945,1.1236120513399452,9.256671887358983,0.050083770933996824,0.0081634521484375,0.3914,26.1794,0.83575,,3.956114342130776,0.9561143421307761,11.501172886998049,0.10103238932546171,0.0077362060546875,-1.106,26.1803,0.801702,,4.245699380264058,1.2456993802640577,11.430959496710742,-0.05360450724641123,0.009185791015625,-1.1051,27.7195,0.861306,,4.115650062742493,1.1156500627424926,9.21664013019704,0.036525315674024283,0.0082244873046875,0.4341,27.74,0.860603,,4.149556454678093,1.149556454678093,9.212767835957319,0.02761608829050714,0.00860595703125,0.4546
0270.png,40,75,2.2862,2.2964,72,10.4979,0.027758,29.4441,0.900867,,3.641309871925617,7.0782289378048215,0.006439208984375,30.0388,0.909873,,3.7115744439940928,0.7115744439940928,6.4079783197772056,0.017816736641385514,0.0065460205078125,0.5947,29.7825,0.905372,,3.724994052394618,0.7249940523946181,6.717307598219511,0.03428102918143124,0.0069580078125,0.3384,25.7179,0.853903,,4.570194213621289,1.5701942136212894,9.883614355698391,0.041631280865360186,0.02130126953125,-3.7262,26.7193,0.82228,,4.3894589284749435,1.3894589284749435,10.803459585155407,-0.06021338359506756,0.00982666015625,-2.7248,29.7101,0.905314,,3.6727401457106303,0.6727401457106303,6.849088726074726,0.017726394356472736,0.0064697265625,0.266,29.7971,0.905656,,3.85064500605077,0.8506450060507702,6.844517633079751,0.02038400962170413,0.0074310302734375,0.353
0270.png,40,90,3.8141,3.8363,89,6.2924,0.014217,32.9285,0.946385,,3.237898296567906,3.6254076039119374,0.0041656494140625,32.9284,0.946385,,3.2377624317415514,0.23776243174155143,3.625474537753454,-0.014933069310803784,0.0041656494140625,-0.0001,33.0923,0.947848,,3.3095933034697977,0.30959330346979774,3.490470789944022,-0.01224982677294327,0.0050201416015625,0.1638,27.1523,0.86227,,4.030523271135893,1.030523271135893,10.339237420209733,-0.35697952703208474,0.00897216796875,-5.7762,27.057,0.833042,,4.501717665243174,1.5017176652431736,10.545398480011356,-0.07888299859335084,0.0099639892578125,-5.8715,32.9103,0.947209,,3.445906138407046,0.4459061384070462,3.754759155968675,-0.014620251815493581,0.0048675537109375,-0.0182,32.0658,0.940587,,4.427243516078855,1.427243516078855,4.86168436093562,-0.025332463755866664,0.00933837890625,-0.8627
0202.png,41,10,0.3013,0.2981,4,79.6669,0.037222,25.7138,0.762291,,9.086499277424641,9.49164473054306,0.0138092041015625,26.2174,0.779935,,10.216116944791017,7.2161169447910165,8.438245933577198,0.31564711202800494,0.0138092041015625,0.5036,26.1097,0.77517,,9.61696877415741,6.61696877415741,8.643591627392428,0.2060923543309469,0.0132904052734375,0.3959,21.4297,0.521826,,7.699320706522872,4.699320706522872,14.057287595114767,0.444879500783066,0.0338897705078125,-4.2841,25.7573,0.769258,,9.159218350821115,6.159218350821115,8.978597152259983,-0.0004893307581990791,0.017303466796875,0.0435,26.2323,0.788206,,10.248608623726478,7.2486086237264775,8.42719637653982,0.2623820515977102,0.01507568359375,0.5185,25.9971,0.77637,,9.78471766496768,6.78471766496768,8.901605107381796,0.18210882577564272,0.01416015625,0.2833
0202.png,41,25,0.5841,0.5886,17,41.0916,0.024618,28.6394,0.859035,,9.02402370564517,6.277547159001362,0.0143280029296875,29.2376,0.876179,,9.394532421158258,6.394532421158258,5.249537098120215,0.030653023542584527,0.0160980224609375,0.5982,29.0186,0.866194,,9.415320361318063,6.415320361318063,5.674039404240693,0.09621047705986509,0.014495849609375,0.3792,23.5384,0.737214,,6.323647020286481,3.323647020286481,9.644919758557,1.0110613103948387,0.0178070068359375,-5.101,28.0091,0.845188,,9.158923251410974,6.1589232514109735,6.725753393462826,-0.1536337613654491,0.0214691162109375,-0.6303,28.969,0.869029,,9.523581805544618,6.523581805544618,5.754256513624987,0.013181650987402023,0.014892578125,0.3296,28.9657,0.868609,,9.724769734142248,6.724769734142248,5.753407605649593,-0.020828991518923774,0.015045166015625,0.3263
0202.png,41,50,0.8987,0.8933,38,26.7049,0.017969,30.4406,0.901634,,8.962117692802828,4.582150773131607,0.0161285400390625,30.44,0.901626,,8.954089631790946,5.954089631790946,4.583334060388213,-0.000730451447886405,0.0161285400390625,-0.0006,30.6965,0.904729,,9.083164330885975,6.083164330885975,4.239450994166401,0.1192799142175549,0.01605224609375,0.2559,28.5192,0.781919,,5.855309050021867,2.8553090500218667,6.7298268856240275,-0.20567451661563677,0.0111083984375,-1.9214,29.0645,0.873999,,9.41807456933992,6.41807456933992,5.9307067599099925,-0.10652384551223806,0.022064208984375,-1.3761,30.6247,0.906048,,9.641443341621228,6.641443341621228,4.314964186881655,-0.029156206769382468,0.0159759521484375,0.1841,30.6865,0.907191,,10.321022429476615,7.321022429476615,4.2287348128528395,-0.0022141974227135237,0.0164794921875,0.2459
0202.png,41,75,1.3309,1.3259,69,18.0325,0.012818,32.0423,0.929379,,7.8872441781082,3.2685837029972427,0.016571044921875,32.3277,0.934145,,7.943286555384161,4.943286555384161,2.84931746471859,0.012030161845903022,0.0154266357421875,0.2854,32.1156,0.928584,,7.3969955189993915,4.3969955189993915,3.195250670466518,0.02798019296577233,0.015380859375,0.0733,25.5382,0.776579,,5.182727545125534,2.182727545125534,6.042507113066116,-0.35518899121627256,0.078277587890625,-6.5041,29.7221,0.88985,,9.855461059180003,6.855461059180003,5.578446268858458,-0.09188756338616937,0.0220184326171875,-2.3202,31.9882,0.928124,,8.119143547234932,5.119143547234932,3.3552154218059984,-0.06949215599540132,0.0161895751953125,-0.0541,32.1666,0.931756,,9.475272942411355,6.475272942411355,3.110041495881418,-0.012676653729305641,0.015777587890625,0.1243
0202.png,41,90,2.1686,2.1631,88,11.0671,0.00768,34.7212,0.958286,,5.903153449036161,1.9583981283876537,0.013916015625,34.7212,0.958285,,5.902941616766175,2.9029416167661752,1.9584377600999563,-0.014567759325993744,0.013916015625,0.0,34.4377,0.95468,,6.080710639258878,3.0807106392588777,2.3172903306538695,-0.06990972690299287,0.0164337158203125,-0.2835,29.7748,0.850339,,4.724906209270049,1.7249062092700491,6.585877072602564,-0.761432749527701,0.006683349609375,-4.9464,30.6136,0.907921,,10.295747269268368,7.295747269268368,5.392597969690849,-0.09381380202097526,0.02325439453125,-4.1076,34.4778,0.956038,,6.914523565811148,3.914523565811148,2.26326694643171,-0.048602000587709145,0.0149688720703125,-0.2434,34.5174,0.95736,,10.891577417382159,7.891577417382159,2.2307793831506784,-0.10744061782607221,0.014984130859375,-0.2038
0162.png,42,10,0.2436,0.248,1,98.5319,0.035068,26.1906,0.742417,,5.006937893678095,8.942260252657823,0.0114898681640625,26.6173,0.758199,,5.228065802698439,2.2280658026984392,8.127047751856676,0.11524335297084164,0.0134124755859375,0.4267,26.4841,0.753539,,4.97424698338314,1.9742469833831402,8.359938785465262,0.08401107707309668,0.0120086669921875,0.2935,22.1105,0.581865,,5.98367855997894,2.98367855997894,11.247538760783803,-0.5014837065243741,0.0315399169921875,-4.0801,26.0688,0.751997,,5.507146531659017,2.507146531659017,9.223838587830869,-0.03743674541745715,0.015411376953125,-0.1218,26.6356,0.761293,,5.363392218017279,2.363392218017279,8.120299351404672,0.08564931281844812,0.0137176513671875,0.445,26.4189,0.753523,,5.11804638038421,2.11804638038421,8.505089069403962,0.10528345500992077,0.0127105712890625,0.2283
0162.png,42,25,0.5186,0.5228,16,46.2743,0.023784,29.4978,0.854877,,6.10293634228454,6.065032378459942,0.013458251953125,29.9737,0.868763,,6.0819198673062,3.0819198673062003,5.425347988496982,-0.00597885087126428,0.015350341796875,0.4759,29.8496,0.861811,,5.725012836473988,2.7250128364739883,5.6359703875198335,-0.016175300495705612,0.01348876953125,0.3518,24.2181,0.791876,,3.582675331987896,0.5826753319878959,10.027848839825191,0.34397683602245616,0.017181396484375,-5.2797,28.6346,0.847096,,7.042137734435012,4.042137734435012,7.346668936643293,0.04733499666251314,0.0200347900390625,-0.8632,29.8408,0.864563,,5.866953759584275,2.866953759584275,5.646708939933017,0.021476874633311792,0.013916015625,0.343,29.8155,0.863646,,6.000610899450628,3.0006108994506278,5.657346993893656,0.0075629214559312105,0.0141143798828125,0.3177
0162.png,42,50,0.8446,0.849,37,28.4162,0.016895,31.526,0.903049,,5.755449879280555,4.308114412822435,0.0127716064453125,31.5189,0.902901,,5.730056346870341,2.7300563468703407,4.316209959795975,0.04216613425144261,0.0126953125,-0.0071,31.7832,0.906128,,5.330376973367238,2.3303769733672377,4.055782752651696,0.04628684272839472,0.0128326416015625,0.2572,28.6427,0.864922,,3.2963820480130215,0.2963820480130215,7.583444935063606,-0.2880415574471705,0.0044403076171875,-2.8833,29.5821,0.879715,,8.270073376963042,5.270073376963042,6.662027946588808,0.23580403534825284,0.0200958251953125,-1.9439,31.7956,0.907962,,5.405376454921497,2.4053764549214973,4.023609256590943,0.023617266975797933,0.0123748779296875,0.2696,31.8118,0.907789,,5.531432383516991,2.531432383516991,4.025060332728167,0.05869509542224638,0.013214111328125,0.2858
0162.png,42,75,1.2757,1.2677,68,18.8133,0.012114,33.5287,0.931674,,5.122033136809492,3.0889823173018143,0.0125579833984375,33.8412,0.935906,,4.836501792619278,1.836501792619278,2.753769721941692,-0.005741601339219818,0.011688232421875,0.3125,33.6495,0.93244,,4.960143584701391,1.9601435847013908,3.0214029298698013,-0.032933169836949716,0.0124359130859375,0.1208,25.5678,0.824895,,6.526087003521948,3.5260870035219476,4.967531823215287,-0.6181494733602517,0.2073516845703125,-7.9609,30.3084,0.897943,,9.136319379208691,6.136319379208691,6.37568450209275,0.33183525452949625,0.0213470458984375,-3.2203,33.6342,0.933167,,5.000105755636088,2.0001057556360884,2.9981525089220264,-0.06421871584362356,0.011962890625,0.1055,33.6646,0.933496,,5.4955599120824425,2.4955599120824425,3.0205630310866063,0.018534898473431385,0.01300048828125,0.1359
0162.png,42,90,2.1299,2.1145,88,11.2684,0.00762,35.8568,0.957585,,4.390258958783222,1.9431592000647366,0.0096282958984375,35.8567,0.957585,,4.389991491562198,1.3899914915621983,1.9431976294560906,-0.0336364409470835,0.0096282958984375,-0.0001,35.6616,0.956013,,4.83241856364789,1.8324185636478898,2.208316009628253,-0.16199195366281147,0.01226806640625,-0.1952,28.9677,0.894327,,2.417097460953523,-0.582902539046477,8.014445883776785,-0.44809405680070363,0.0014190673828125,-6.8891,30.8848,0.914337,,9.660866160783579,6.660866160783579,6.215828398475504,0.3629808947136091,0.0214691162109375,-4.972,35.7806,0.957494,,4.958191604890765,1.9581916048907653,2.0379693202068307,-0.019277044246900032,0.0104827880859375,-0.0762,35.6324,0.956614,,6.279891986709384,3.2798919867093836,2.273065816535396,-0.05522488846623601,0.013946533203125,-0.2244
0556.png,43,10,0.4224,0.4119,6,56.817,0.064803,23.4733,0.715966,,5.223601442735629,16.52485945306042,0.0124053955078125,24.1386,0.725405,,5.80138733557935,2.80138733557935,15.288683649617646,0.2769934488991641,0.0142364501953125,0.6653,24.0273,0.728742,,5.697204566781348,2.6972045667813482,15.412045984081312,0.2186860168731739,0.0137786865234375,0.554,20.3168,0.517505,,6.306674557871584,3.3066745578715837,20.58182878186249,0.37066514974485004,0.0228729248046875,-3.1565,23.5731,0.717418,,5.683789538926093,2.683789538926093,15.87117591918646,0.09983679096421809,0.014617919921875,0.0998,24.0533,0.725949,,5.830414522451479,2.8304145224514787,15.442340515321531,0.2879634491449586,0.014190673828125,0.58,23.8443,0.726541,,5.437261406012203,2.437261406012203,15.815381817460297,0.16661502065785386,0.0129852294921875,0.371
0556.png,43,25,0.8767,0.8857,20,27.3765,0.047652,26.1152,0.835249,,5.058397060870123,12.151294866896007,0.011932373046875,26.9601,0.849029,,5.565928671257072,2.5659286712570717,10.953889141747153,0.13489784365586216,0.012725830078125,0.8449,26.7546,0.843758,,5.517976151943618,2.5179761519436177,11.242772019042278,0.17867920658296868,0.0127105712890625,0.6394,22.834,0.720974,,5.82063673840459,2.8206367384045903,14.885051492994657,0.6913724755774964,0.0139923095703125,-3.2812,25.7081,0.821361,,5.713530352233865,2.7135303522338647,12.421840822423544,0.057265340158548624,0.0150604248046875,-0.4071,26.6191,0.845344,,5.393063541508411,2.393063541508411,11.43120905194793,0.11667396546652997,0.0126800537109375,0.5039,26.6407,0.844884,,5.3071321950903405,2.3071321950903405,11.40939147956528,0.11075475841203145,0.0120391845703125,0.5255
0556.png,43,50,1.398,1.3992,43,17.1671,0.036287,28.4204,0.894425,,4.539272514381523,9.253228400445725,0.0102996826171875,28.4198,0.894427,,4.539014992629551,1.5390149926295509,9.253714391154531,0.03110476536716515,0.0102691650390625,-0.0006,29.0475,0.9008,,4.860256539258723,1.8602565392587227,8.566845571652271,0.1493449820573493,0.0111236572265625,0.6271,26.9102,0.851233,,5.191765031127512,2.1917650311275123,10.806311825051335,0.02127877413236819,0.0128326416015625,-1.5102,26.7486,0.863441,,5.961107507681779,2.9611075076817794,10.957114555621265,0.011928756078460362,0.01611328125,-1.6718,28.955,0.902715,,4.747123505544712,1.747123505544712,8.652590253803496,0.060578261329919746,0.0106658935546875,0.5346,29.0467,0.902277,,4.848757590377455,1.8487575903774554,8.5847925154906,0.08403290125179858,0.0110931396484375,0.6263
0556.png,43,75,2.1357,2.14,72,11.2377,0.025778,31.2222,0.937401,,4.020329206683935,6.573459755383558,0.0077362060546875,32.1194,0.946689,,4.189850611110347,1.189850611110347,5.835986720605679,0.028935233314549367,0.008819580078125,0.8972,31.805,0.94188,,4.169857146518739,1.1698571465187388,6.097124701310201,0.07012724248268981,0.00811767578125,0.5828,24.892,0.855404,,5.461423849907227,2.461423849907227,9.707001508711208,-0.11594683927708943,0.0292205810546875,-6.3302,27.315,0.886256,,6.4059649153022695,3.4059649153022695,10.24038393568639,-0.020192251639022184,0.01690673828125,-3.9072,31.2598,0.939069,,4.275947993895853,1.2759479938958531,6.538416569195922,-0.009997700733784877,0.009063720703125,0.0376,31.6553,0.942178,,4.651221743669734,1.6512217436697343,6.257118510369914,0.031632949141651184,0.009521484375,0.4331
